"","(Intercept)","Tissuetissue: paired normal adjacent"
"SPATA42",1.20524988833335e-288,0.970424150634453
"HSFX3",6.18255729339017e-158,0.220842158822376
"MRVI1-AS1",1.4202802772637e-107,0.977339085956471
"PRRX2-AS1",4.01155077064052e-156,0.731316154900393
"RNASE11",1.12240411092122e-288,1
"LINC02853",1.90308597096817e-280,0.527575601428399
"C10orf82",6.34264798812116e-51,0.151384287184863
"CABS1",1.12240411092122e-288,1
"TEX33",1.17476764912956e-288,0.976268879589073
"SUN3",7.09068607223694e-54,0.016474080753904
"LOC101929315",1.12240411092122e-288,1
"ASB17",1.12240411092122e-288,1
"TMEM174",1.12240411092122e-288,1
"SLC22A9",1.12240411092122e-288,1
"LINC00919",2.37425400023741e-174,0.181060701556766
"ERICH4",3.41071634898586e-156,0.319054406351759
"LOC100499194",8.59401609774423e-277,0.521730900455113
"PRSS30P",1.95724449556959e-107,0.101179794754159
"C6orf201",4.55513275634191e-257,0.847996745630748
"MUCL3",6.88324076505506e-29,0.151521879402314
"ITPRID1",1.98870158878264e-79,0.0256733676741638
"CCDC74A",3.83614993110743e-228,0.233305920964684
"REG3G",2.10954573591281e-182,0.294777688573364
"ERICH3-AS1",1.58353014602775e-171,0.091894771428356
"C3P1",6.51484535327684e-252,0.2044026763412
"ASCL5",7.43029725807095e-64,0.063232567996785
"AP4B1",1.51494952478611e-107,0.0111344366640531
"CASP14",9.74974741362153e-123,0.281391381049026
"PCDHB2",2.17836587292764e-55,0.582601559724347
"PCDHB14",1.02264344957508e-64,0.664985599898985
"OTX2",6.22013884565118e-266,0.37523051385132
"CARD18",3.51910310844326e-89,0.265921780325535
"RBP2",2.61626129041262e-43,8.55580546418623e-10
"PCDHB7",2.81370227635012e-80,0.00352079397893876
"PRRT1",1.76173653595494e-287,0.752459402549351
"KCNJ11",6.73687784031825e-170,0.0691828301718359
"GPR55",1.12256572709739e-288,0.998350299987824
"MIXL1",1.43711293334429e-104,0.0365224484677591
"ULBP3",1.97265725378086e-215,0.722415957801724
"PCDHB4",1.15357244561857e-54,0.000990421048454603
"ABCG8",5.13746047785732e-267,0.576339041605556
"NPBWR1",1.79184393718403e-126,0.272136438172436
"PCDHGC4",1.12240411092122e-288,1
"ZP4",1.12240411092122e-288,1
"TAS2R5",6.61247269464031e-211,0.160267469346318
"PRM3",1.08302400625829e-251,0.364170436980081
"LINC00029",5.69556117619871e-205,0.313096676206728
"FGF10",7.07716142310149e-98,0.0234708226592962
"CHRAC1",2.70441669219095e-107,0.000210070434754625
"HOXB4",1.65333092535703e-110,0.627315039697505
"USF1",1.16947827589062e-154,0.754757087026823
"FBXO6",6.7905868787428e-93,0.00212933886355637
"GJB6",4.44347893077874e-25,0.0279348718922164
"CENPH",3.15684305820362e-69,1.2341930061678e-07
"EOMES",2.97341605000641e-59,6.16964190353883e-06
"LY6G5B",3.53396046362778e-50,0.604492065374771
"DLX3",1.30571021871243e-60,0.000107375015180087
"GBGT1",7.31738686013148e-123,0.0853150649470618
"CHRM1",2.09283128305492e-40,6.72348619528312e-06
"NTF4",1.8729663886781e-63,0.366078504058793
"HOXA13",6.75461894491755e-64,0.139840213411022
"PCDHB15",2.23702571222267e-51,0.0590055823604686
"DMGDH",3.06976924132287e-84,0.00315155871243184
"MYLK2",2.2008242501785e-175,0.099504305196471
"NOG",1.52002031444223e-47,0.00971344518403315
"DMRT3",2.73306037324917e-70,0.0314502208192999
"CLEC3A",1.05927468520195e-96,0.127748427869749
"PRLHR",1.12240411092122e-288,1
"WASH5P",6.09455312521575e-229,0.308220331795227
"PHAX",1.6947185513433e-98,0.255887179907817
"PHF12",3.84677948164017e-107,4.71318998616958e-07
"LOC729218",4.53016782285848e-80,0.129780125761112
"COX19",1.42097026074968e-129,0.203789120906986
"PRXL2B",3.83226786939013e-112,1.88063787524076e-05
"DDX55",3.26177174740712e-119,0.00181335623401895
"KRT80",1.61124112061679e-65,1.74348746621157e-16
"AP5B1",1.70096975724618e-71,0.131742383964794
"TENM2",4.71461715525371e-27,0.0945932143232355
"HOMEZ",1.09429991017606e-119,0.204535156824817
"KIAA1586",1.81631059710728e-97,0.057570857174329
"LRRCC1",1.23537933574655e-71,0.362726783985116
"TRIM56",1.44244848634173e-107,3.27806538135919e-07
"FBXW8",4.75332056529675e-121,0.899642750488902
"PALD1",5.7878921069971e-65,5.18508591340895e-13
"SASS6",2.03991280683473e-97,1.36201210882112e-05
"SOX2-OT",1.12840051262018e-78,0.0736786172984563
"TIMM29",2.91820616931619e-111,1.91487554206562e-08
"C20orf96",1.32356406650082e-128,0.248124197886548
"HOXD8",1.95454741717191e-57,0.548993818269953
"NUDT14",3.19128946046315e-226,0.681413325634628
"ERMN",2.37197403395497e-60,0.570363714436572
"ZSWIM4",5.11021228257592e-180,0.205451330115857
"LINC00958",7.58596051924083e-127,0.0396121768094489
"HOXC9",1.88279058128346e-99,0.0804004600588582
"ZFP28",9.69549179865693e-74,1.465294376015e-05
"ZNF658",2.56027510284723e-62,0.320348471303832
"MIR4453HG",1.74046830352202e-107,0.431767649771045
"ANKRD33B",1.4304476705636e-66,0.000206341355492686
"DOK6",2.50119166677855e-60,2.0363595913966e-18
"SMIM24",3.59828142216873e-43,0.0382801249832801
"ZNF490",5.68768139235157e-119,8.58717359497205e-05
"TTC39B",1.3353403786565e-98,0.947266805297549
"PNMA8B",3.83351508278992e-110,0.161350760806465
"FSTL5",3.98659681420233e-92,0.305478132444921
"ZNF30",5.53382068870433e-83,0.00126679359370141
"LENG1",2.10242791840287e-108,0.0619361624089427
"ZKSCAN2",3.06349699808165e-88,0.00328817686206481
"GIMAP2",3.42219355176468e-90,8.94173311615048e-05
"MAP10",1.08421052243561e-207,0.278709230332325
"CCDC102A",3.88604241416226e-99,0.953171174002951
"PCDH20",9.65020655950599e-56,0.296395594409607
"DSCAML1",3.84621364307221e-96,0.0461685430189176
"CTBP1-DT",1.51243998584789e-99,0.000173148561396261
"KIF26A",4.65713008357202e-92,4.9554421135886e-10
"LOC100506639",3.32378723534732e-92,0.0151430058611343
"PRSS27",7.66859217823613e-192,0.043205016616366
"ZNF707",4.79425791233833e-102,0.00298145705733109
"HECW2",6.84588399916566e-83,8.44256975113283e-17
"BCLAF3",2.28973252786532e-90,0.00125910733220179
"DNM3OS",1.06853607429847e-55,0.691129831512438
"SLC25A51",1.14709586488648e-88,0.705525649102013
"FOXP1-IT1",7.51167895739234e-84,0.647634002734841
"PCDHB16",2.23635436898661e-50,0.0485010767384367
"BLACAT1",1.95381799509213e-54,6.22211507451163e-16
"TUNAR",6.66516912259858e-96,0.258076349771211
"GRHL3",1.91156986677672e-84,0.00184472152741745
"GASK1A",5.30683182925548e-64,0.0992644696165697
"LINC00933",3.4431901115691e-281,0.758633595425847
"CTTNBP2",8.8772761058799e-67,0.668097483625732
"ZNF616",2.52859347434155e-54,0.542901307075941
"MFSD4B",2.2646251073669e-86,0.000179796492684939
"FRG1HP",2.48736497684871e-89,0.559162022807477
"DNM1P41",3.12389911711917e-168,0.164020608234132
"SLX4",3.07764706800543e-88,0.00035513061292461
"ADM5",5.17631176079422e-63,0.000525853585278447
"SPRY3",2.63181745236971e-148,0.225420407717802
"NIPAL1",4.11404533628375e-63,0.0389182016549953
"CEP126",3.79887190157584e-51,2.51126330589153e-09
"S100A7A",1.27380667201418e-80,0.186461619633971
"CD99P1",9.94363450913102e-94,0.0203507903746068
"CLEC2L",5.7754761793846e-220,0.272940028758868
"SLITRK6",8.31773869320313e-33,0.560313365323378
"MROH8",3.26084692653922e-96,0.459800473737344
"TNFRSF14-AS1",3.53328975038821e-87,0.548496008965652
"ERVH48-1",1.73946721534598e-201,0.312049693643001
"GPR158",2.55463783429605e-36,0.00671873150711887
"LCA5L",1.34216280454784e-65,0.128683476606693
"NKD2",2.40738149518297e-83,1.21531193552238e-06
"ISLR2",2.38388291669637e-96,0.158129081000746
"ZNF554",1.13164691430748e-86,6.75698228559914e-05
"LRRC4C",9.55996894994873e-64,0.00149643060115278
"HSPC324",3.22247696407834e-28,1.90630070293449e-12
"ZNF530",5.12244762999892e-118,0.346781538261836
"OLMALINC",5.30762180949388e-76,1.01163225480575e-05
"SLC22A16",1.82848762839511e-46,0.640508683314747
"DSEL",5.88572343384319e-68,2.34829495858263e-08
"MDGA1",3.25615150832018e-80,0.442285955826605
"LINC00865",3.05617712096295e-67,0.366578074184442
"PTPRG-AS1",1.28399027316599e-74,0.00183350535833231
"LOC100652768",4.30783786237527e-106,0.376384308457294
"DUSP27",3.37569573423149e-170,0.661759912346389
"ZBTB11-AS1",5.51799812157355e-81,0.00483488635967732
"LOC101927365",1.51405729563373e-246,0.261338123109605
"ADGRD1",1.92814756265322e-60,1.23933170409423e-11
"ZNF624",3.43973723362022e-77,0.827152263642746
"LYSMD1",3.58710381270154e-84,3.35336215648044e-05
"PGBD3",3.00589364066812e-87,0.0886524518281667
"PDXDC2P-NPIPB14P",2.26331258322649e-41,0.0279492271561403
"MIR17HG",4.58430482564857e-31,0.0311907565164234
"LCORL",1.70005148030362e-93,0.125348713903943
"TMEM254-AS1",7.51216839143699e-109,0.141030421114711
"MBNL1-AS1",6.90447874629236e-53,2.82399086614575e-19
"ADIRF-AS1",3.07182187084433e-88,0.000728977721764424
"CDH26",2.36913723824737e-53,0.20634172015707
"MIATNB",4.37603348978554e-238,0.337175077216307
"TMEM132C",2.63241922125771e-76,0.121801463307565
"ZNF880",1.77136611836805e-50,0.117639316335355
"NRAD1",2.63041620314851e-148,0.358309313266587
"KIAA1614-AS1",1.66832517087884e-126,0.0299377900436292
"MUC17",7.08863864784105e-57,0.309081185969539
"THSD7B",6.17033117234164e-43,0.000583012493117336
"KIAA1210",1.12240411092122e-288,1
"GMDS-DT",7.93757609707109e-94,0.661959566827258
"ZSWIM5",4.73343471537951e-48,5.1908369397101e-07
"ZNF431",8.60713859600133e-57,0.512586342343708
"LINC02591",1.46105122906733e-47,0.927649737065589
"ISL2",1.44868657619397e-104,0.263620137525995
"SNORD114-3",2.28774431796107e-32,0.901022391401876
"TTLL9",1.70819917305008e-95,0.697102906048767
"CCDC18",1.81705855190308e-75,0.124437389922537
"TRAPPC3L",1.39065902635609e-92,0.00267421709264232
"NOXA1",5.16750977788987e-123,1.62188024797218e-07
"NXPH1",3.76654476987686e-121,0.305642254901039
"DNAH5",8.8886644859717e-60,0.714532620945902
"LOC101927272",1.39283937236186e-77,0.270531967724305
"ZNF461",2.61436823335787e-135,0.131547142075039
"HECW2-AS1",1.91809622193251e-44,0.31966296552712
"DCLK3",4.46716097953697e-166,0.324230711208581
"SHROOM4",1.2548877906209e-35,2.0175070154302e-18
"MAN1B1-DT",6.54447920691053e-63,0.992559078936554
"GGACT",4.94793175252533e-81,0.00128598716840786
"LOC148696",7.97538873904844e-261,0.262305634657103
"DIRC3",1.64332065427554e-81,0.0463452217559708
"LOC441052",1.12240411092122e-288,1
"TENM3-AS1",7.52255770345895e-273,0.908548379645334
"LINC00543",1.13143495464397e-179,0.232708131210858
"BCO2",3.98449147123918e-73,0.0059488795404694
"GCSAML-AS1",2.0691049438549e-202,0.316849140587946
"C10orf71",1.88625582195045e-127,0.0153808707044894
"A1BG-AS1",3.13135212471805e-88,0.517880516889897
"LINC00685",3.76973301161981e-46,0.101957378849693
"SSBP3-AS1",8.90806025271566e-58,0.4613566378979
"SIK1",1.92967231542342e-56,0.508037224304989
"MIR181A2HG",4.95057625714922e-55,0.000755952181729567
"LRFN1",3.4672895296215e-141,0.772808714120833
"BVES-AS1",7.39371418644904e-244,0.372208414438448
"CYP8B1",1.12240411092122e-288,1
"MIR146A",1.71155030550809e-46,0.00254588195915862
"FAM209B",3.04427073510413e-155,0.435003377490315
"KIF27",4.11810340976351e-136,0.331496970805079
"PSMD6-AS2",5.43338933604931e-46,0.103246766658041
"QRICH2",5.08579469906069e-89,0.174541871189623
"LRRC29",2.77883879935097e-117,0.0288439299098228
"RBM11",1.26906375447239e-51,0.914126922332479
"LRRC56",6.06347680529893e-107,0.0125708185797705
"UBAP1L",6.19255691264779e-129,0.0705625046209434
"ZNF684",7.15863100285267e-65,0.698791106888218
"ARHGAP8",5.52203303838526e-58,0.0290305005001634
"ADAM33",8.41991155871348e-53,9.00486911875861e-06
"CAPN10-DT",1.30691447959887e-83,0.00274672992437261
"PCA3",1.26961606194833e-229,0.729264746420207
"KDM7A-DT",7.14203594932113e-81,0.191505806421605
"LOC100133315",7.49415920665244e-47,0.0631180622725367
"NEURL3",7.90476877009769e-62,0.573503786375932
"HSBP1L1",2.29302520399146e-116,0.0276129145908798
"NUP210L",5.70388759184127e-76,0.00340496496092443
"WFDC3",7.90380656999808e-45,4.16246453593733e-09
"DCDC1",1.72054355581426e-89,0.336693712453159
"ZNF541",4.28424857695679e-142,0.775288227974384
"SPART-AS1",1.9594971787231e-90,0.631728394817269
"CRB3",8.65462880900209e-125,0.00102614085964776
"LOC100129935",1.77555003767114e-170,0.118078426612639
"ACTL10",7.69368547569985e-87,1.9874179488445e-07
"WDR93",3.80558811399494e-88,0.825080641860447
"PROK2",3.81002513595147e-17,3.2657856304232e-10
"COL20A1",1.78267078209407e-212,0.125681329719426
"EFCAB12",1.25928276079515e-56,0.0518109861604171
"ZNF596",2.78391809029596e-81,0.0413277190732542
"LOC153684",4.33117984731181e-65,5.67293293999516e-05
"PROCA1",1.16941346108666e-87,0.00814083118920429
"LINC00954",1.77051121443811e-98,0.154974142017794
"SLFNL1-AS1",8.93106579432369e-223,0.0523216870720908
"UCN2",1.70727615381957e-140,0.065169447954973
"HDGFL1",1.98477090070532e-101,0.0197949141285337
"ZNF503-AS1",6.69428763594946e-73,0.33878035509131
"SIGLEC17P",4.90943013957839e-55,2.53904681920641e-08
"LINC02806",3.93978740236584e-199,0.671881306583614
"TDRD6",5.36417181380298e-43,0.81363819574807
"LRFN2",1.12240411092122e-288,1
"BPIFB2",4.15075662665104e-48,0.0374194964843887
"ISX",1.78357822834387e-40,0.0720730805681078
"LINC00589",3.50257957995805e-260,0.960029162417725
"LINGO2",1.48826706283034e-92,0.0794030125718788
"TRIM55",3.25619016752611e-66,0.00711779520345096
"LOC100652999",1.35530876661241e-96,0.0834942623637572
"ANKRD34A",4.92024375365418e-80,0.0470114496192296
"CCSER1",1.20634224305921e-151,0.0646573430123416
"LOXL1-AS1",6.47933509639268e-65,1.07493696478201e-11
"COX4I2",1.19370700265276e-79,3.72059592322349e-22
"SLC22A31",1.87987472846644e-85,0.0194383024847757
"BANF2",5.18730709173335e-274,0.489005092427081
"ZIK1",4.36434879049806e-71,0.10550042644224
"ZNF691",9.50773501535827e-98,4.31552841442982e-11
"RTL9",3.70481997981986e-138,0.240195807727691
"RNASEH1-AS1",2.65941930812042e-93,0.0785449762393639
"GPR1-AS",2.35724949429585e-170,0.328224906654732
"SYT8",3.17444189000705e-101,0.00176636857551205
"LINC01426",9.16375086116148e-187,0.00610876022846703
"GTSF1L",1.00461960223013e-72,0.153951883527552
"LINC00629",6.97140626919717e-162,0.457208995548463
"LOC101929188",1.56653188303378e-58,6.27655970710187e-05
"NALCN-AS1",4.7133793377793e-87,0.719474555208919
"OR52K3P",5.46056385780572e-59,0.038445700877232
"LOC93429",8.45085140565091e-90,0.062899070398489
"LINC00687",1.18746431051721e-288,0.96703368267667
"STK24-AS1",5.79461034893207e-114,0.0320644100432344
"MIR4500HG",1.12240411092122e-288,1
"LOC100128988",5.43988019297818e-140,0.263228794694191
"LRRC55",4.49862228515982e-143,0.0213002058996678
"ZNF815P",3.09424662945164e-150,0.365939718029033
"NR2F2-AS1",2.85247701869536e-52,0.124536042995806
"GNAS-AS1",5.68960063107292e-103,0.322317785137475
"PIRT",1.07390957927075e-168,0.303402245791177
"ISM1",3.25378293614604e-162,0.0698772479679709
"SIRPD",2.42623796249004e-129,0.747795578516991
"MIR1-1HG",1.02220299600111e-148,0.823173323585759
"HERC2P7",2.23111443910882e-209,0.177233134875647
"ZFP14",6.95645368701916e-63,0.941226686910891
"ANKRD19P",2.6594982219562e-145,0.0100897056182104
"KCNA7",2.01114990719e-222,0.379014789641349
"LINC00266-1",2.35782233902693e-138,0.0547756233910016
"SPDYE1",7.97579232109551e-60,0.0302158462924214
"LOC400684",7.05434776869111e-76,0.0152321362572889
"LPIN3",2.42600905277322e-108,0.225106333012968
"FANK1",4.04343268420196e-51,0.000800412834148978
"MIR10A",1.716274870216e-83,0.072639633842068
"CCDC120",8.60578125398815e-135,0.0299116297433091
"DPH3P1",1.90096614643257e-127,0.612498379715093
"WAC-AS1",2.43336333120373e-127,0.111165745239714
"LOC101929305",6.44255977301679e-185,0.631079740572145
"LOC105373942",5.59210510205356e-68,0.637119840054185
"FRMD7",6.8980509206088e-240,0.224206256065604
"SLITRK2",1.73426175429113e-122,0.825405118517205
"DNAH8",8.3264361387748e-86,0.420679963559723
"RSPH4A",1.66514165125736e-37,0.000176481218205761
"NTNG2",6.11734660704842e-89,0.000147660167091427
"LOC100421494",8.19441837779986e-262,0.400969353922212
"JAKMIP3",9.70091205054979e-77,0.0866615683679823
"NAV2-AS4",9.34795656437745e-104,0.0133739298949093
"ZNF630",2.95170687454634e-65,1.57034792968895e-08
"FAM209A",1.76388279173974e-146,0.765016455552422
"FRMD6-AS1",4.9978076134687e-83,0.0366544716802491
"BCL2L12",5.92889831257439e-101,3.06915062209415e-07
"PTCSC1",3.27298592218853e-119,0.0213689553261321
"ZFP92",3.14377395336167e-126,9.79558752914474e-06
"LINC01007",1.07106121926968e-109,0.135867470955124
"PABPC5",3.29619470049073e-57,0.755164121183188
"LINC01224",6.03305630802916e-110,0.204506366293048
"C20orf173",1.52156372435863e-130,0.544877184639531
"RPS11P6",1.50704324083124e-133,0.35811478662663
"GALNTL5",1.32710144859796e-287,0.824482657229416
"LOC101930081",1.51505537743396e-280,0.941989410227756
"CCDC114",6.35214246163776e-52,0.381029692593321
"KRT82",4.38813598083988e-142,0.868311186065071
"STARD13-AS",3.29425077131028e-257,0.338634721439151
"DEFB129",2.22867422900229e-178,0.314248126914475
"LOC101926892",3.83811668747238e-271,0.49707399572558
"LOC731157",1.97260517662976e-218,0.321193548251689
"SELENOO",1.63445575261346e-94,0.375303529989135
"LINC00348",1.01041253462106e-62,0.160392969365327
"GRIN3A",6.92319548077438e-166,0.113478834868026
"LINC01798",2.46018237736164e-255,0.390138774409466
"LOC100507642",7.14902856139035e-66,1.66589282229216e-06
"TGIF2LY",8.67183150983337e-162,0.823005802760923
"CASC18",2.20518030288737e-178,0.294070080158827
"DEFB118",1.22688760969649e-135,0.206820427461308
"KCTD16",2.0572531521377e-104,0.0279806783838222
"TSPAN16",8.42331605897828e-273,0.226733816695007
"LINC01933",3.57899808346971e-128,0.930362720047813
"VN1R108P",1.12240411092122e-288,1
"NECAB1",4.73492548956261e-24,0.000631276127442446
"LOC145845",1.59516053327176e-273,0.412701523117739
"TCAM1P",9.95291427546474e-67,0.00676772664948231
"CCDC39",5.01435486769587e-29,0.000710198991383762
"FAM230J",8.23766745701139e-171,0.27262572097697
"SPINK13",5.79558308681538e-28,0.0113048427746943
"LOC100134040",1.0062851873102e-275,0.297880339933806
"DEFB127",1.12240411092122e-288,1
"WDR97",1.12240411092122e-288,1
"FER1L5",3.04989570337529e-264,0.497937342418149
"C20orf204",5.59534665698207e-65,0.00113750325535525
"LOC91450",1.54314166091294e-128,0.753599654548945
"LOC101927620",1.12240411092122e-288,1
"POLN",7.44300292625911e-96,0.0418138272311065
"TBC1D28",6.64980320879095e-280,0.496504520256218
"PTPN5",1.12240411092122e-288,1
"LOC284240",1.12240411092122e-288,1
"TBC1D27P",9.37596834496644e-107,0.536737981376371
"LOC101928881",8.84124451174396e-59,0.121587336100282
"RNASE7",9.50312319717988e-175,0.202652382835322
"LOC100268168",1.22954595914035e-288,0.966580255152677
"OR2A4",4.15829619772068e-74,0.384117142459638
"LOC100653233",5.03086109827452e-96,0.000179196948727062
"SH3RF3-AS1",3.96718408647029e-113,0.0201894261219712
"SPAG17",5.51817725320866e-34,0.269491081358568
"CMYA5",7.93041989195604e-58,0.000230722113731302
